ItemID|label
150120|1
150121|0
150122|0
150123|0
150124|0
150125|0
150126|0
150127|0
150128|0
150129|2
150130|0
150131|1
150132|1
150133|1
150134|1
150135|0
150136|0
150137|1
150138|0
150139|0
150140|0
150141|1
150142|1
150143|1
150144|1
150145|1
150146|1
150147|1
150148|1
150149|0
150150|1
150151|2
150152|2
150153|1
150154|1
150155|1
150156|1
150157|0
150158|1
150159|1
150160|0
150161|1
150162|1
150163|1
150164|1
150165|1
150166|0
150167|1
150168|0
150169|0
150170|1
150171|0
150172|0
150173|1
150174|1
150175|0
150176|0
150177|0
150178|1
150179|1
150180|1
150181|0
150182|1
150183|1
150184|1
150185|0
150186|0
150187|1
150188|1
150189|0
150190|0
150191|0
150192|0
150193|0
150194|0
150195|0
150196|2
150197|1
150198|0
150199|1
150200|0
150201|1
150202|0
150203|0
150204|0
150205|0
150206|0
150207|0
150208|1
150209|0
150210|2
150211|2
150212|1
150213|1
150214|1
150215|2
150216|2
150217|2
150218|0
150219|0
150220|0
150221|0
150222|0
150223|0
150224|0
150225|0
150226|0
150227|0
150228|1
150229|2
150230|2
150231|1
150232|1
150233|0
150234|0
150235|0
150236|1
150237|0
150238|1
150239|0
150240|0
150241|1
150242|0
150243|0
150244|0
150245|1
150246|1
150247|0
150248|0
150249|1
150250|0
150251|0
150252|0
150253|0
150254|0
150255|0
150256|0
150257|0
150258|1
150259|1
150260|0
150261|1
150262|1
150263|0
150264|0
150265|0
150266|0
150267|0
150268|0
150269|0
150270|0
150271|0
150272|0
150273|0
150274|0
150275|1
150276|0
150277|0
150278|0
150279|0
150280|0
150281|0
150282|1
150283|2
150284|2
150285|2
150286|1
150287|1
150288|1
150289|0
150290|0
150291|0
150292|1
150293|1
150294|1
150295|1
150296|1
150297|0
150298|0
150299|2
150300|0
150301|1
150302|0
150303|0
150304|1
150305|1
150306|1
150307|0
150308|1
150309|0
150310|0
150311|1
150312|0
150313|0
150314|0
150315|0
150316|0
150317|0
150318|0
150319|1
150320|1
150321|1
150322|1
150323|1
150324|1
150325|1
150326|1
150327|1
150328|0
150329|0
150330|1
150331|1
150332|0
150333|1
150334|1
150335|0
150336|0
150337|0
150338|0
150339|1
150340|1
150341|1
150342|0
150343|2
150344|0
150345|2
150346|0
150347|2
150348|0
150349|2
150350|0
150351|0
150352|2
150353|1
150354|1
150355|2
150356|0
150357|2
150358|1
150359|1
150360|0
150361|0
150362|1
150363|1
150364|2
150365|1
150366|1
150367|1
150368|0
150369|0
150370|1
150371|0
150372|1
150373|1
150374|0
150375|1
150376|1
150377|1
150378|1
150379|1
150380|1
150381|1
150382|0
150383|0
150384|0
150385|0
150386|0
150387|2
150388|1
150389|0
150390|0
150391|1
150392|1
150393|1
150394|1
150395|1
150396|1
150397|1
150398|0
150399|1
150400|1
150401|1
150402|1
150403|0
150404|1
150405|1
150406|0
150407|1
150408|1
150409|0
150410|0
150411|0
150412|1
150413|1
150414|1
150415|1
150416|1
150417|1
150418|1
150419|0
150420|1
150421|1
150422|0
150423|1
150424|1
150425|0
150426|1
150427|0
150428|1
150429|0
150430|1
150431|0
150432|0
150433|0
150434|0
150435|0
150436|1
150437|0
150438|0
150439|0
150440|0
150441|1
150442|0
150443|0
150444|0
150445|1
150446|0
150447|0
150448|0
150449|0
150450|0
150451|0
150452|0
150453|0
150454|0
150455|1
150456|0
150457|0
150458|1
150459|0
150460|1
150461|0
150462|0
150463|0
150464|0
150465|0
150466|0
150467|0
150468|0
150469|0
150470|0
150471|1
150472|0
150473|0
150474|0
150475|0
150476|0
150477|0
150478|0
150479|0
150480|0
150481|0
150482|0
150483|0
150484|0
150485|0
150486|1
150487|0
150488|1
150489|1
150490|1
150491|1
150492|1
150493|1
150494|1
150495|1
150496|1
150497|1
150498|2
150499|0
150500|0
150501|1
150502|0
150503|0
150504|0
150505|0
150506|0
150507|0
150508|0
150509|0
150510|0
150511|1
150512|1
150513|1
150514|1
150515|1
150516|1
150517|1
150518|1
150519|1
150520|0
150521|1
150522|0
150523|1
150524|0
150525|0
150526|1
150527|0
150528|1
150529|1
150530|1
150531|1
150532|1
150533|1
150534|1
150535|0
150536|1
150537|1
150538|1
150539|0
150540|0
150541|0
150542|1
150543|0
150544|1
150545|1
150546|1
150547|0
150548|1
150549|0
150550|0
150551|0
150552|0
150553|1
150554|2
150555|2
150556|1
150557|0
150558|1
150559|1
150560|1
150561|1
150562|1
150563|1
150564|0
150565|0
150566|1
150567|0
150568|0
150569|0
150570|0
150571|0
150572|1
150573|0
150574|0
150575|1
150576|0
150577|0
150578|0
150579|0
150580|0
150581|0
150582|1
150583|1
150584|0
150585|0
150586|0
150587|1
150588|0
150589|2
150590|1
150591|1
150592|1
150593|1
150594|1
150595|0
150596|1
150597|0
150598|0
150599|1
150600|1
150601|1
150602|1
150603|1
150604|1
150605|0
150606|0
150607|1
150608|1
150609|1
150610|1
150611|1
150612|1
150613|0
150614|1
150615|1
150616|0
150617|0
150618|1
150619|0
150620|0
150621|2
150622|1
150623|1
150624|1
150625|0
150626|1
150627|1
150628|2
150629|1
150630|0
150631|0
150632|0
150633|1
150634|0
150635|1
150636|0
150637|0
150638|1
150639|0
150640|1
150641|2
150642|2
150643|2
150644|2
150645|0
150646|1
150647|1
150648|1
150649|1
150650|1
150651|1
150652|1
150653|0
150654|1
150655|1
150656|0
150657|1
150658|0
150659|0
150660|0
150661|1
150662|1
150663|1
150664|2
150665|1
150666|2
150667|1
150668|0
150669|1
150670|1
150671|1
150672|1
150673|1
150674|2
150675|1
150676|1
150677|1
150678|2
150679|1
150680|1
150681|1
150682|0
150683|0
150684|1
150685|1
150686|1
150687|1
150688|1
150689|1
150690|1
150691|1
150692|1
150693|1
150694|1
150695|1
150696|1
150697|1
150698|1
150699|1
150700|0
150701|1
150702|1
150703|1
150704|0
150705|1
150706|0
150707|0
150708|1
150709|0
150710|0
150711|0
150712|0
150713|2
150714|0
150715|0
150716|0
150717|1
150718|1
150719|1
150720|1
150721|1
150722|1
150723|1
150724|1
150725|0
150726|1
150727|0
150728|1
150729|0
150730|0
150731|0
150732|1
150733|0
150734|1
150735|1
150736|1
150737|1
150738|0
150739|0
150740|0
150741|0
150742|0
150743|0
150744|2
150745|0
150746|1
150747|1
150748|0
150749|1
150750|0
150751|0
150752|1
150753|0
150754|1
150755|1
150756|1
150757|1
150758|1
150759|1
150760|1
150761|1
150762|0
150763|1
150764|1
150765|2
150766|1
150767|0
150768|2
150769|0
150770|0
150771|0
150772|0
150773|2
150774|2
150775|0
150776|1
150777|1
150778|1
150779|1
150780|1
150781|1
150782|0
150783|1
150784|1
150785|1
150786|0
150787|1
150788|1
150789|1
150790|1
150791|1
150792|1
150793|1
150794|0
150795|0
150796|1
150797|0
150798|1
150799|0
150800|0
150801|1
150802|0
150803|1
150804|1
150805|1
150806|0
150807|1
150808|1
150809|0
150810|0
150811|0
150812|1
150813|2
150814|2
150815|1
150816|1
150817|2
150818|1
150819|1
150820|0
150821|1
150822|0
150823|0
150824|0
150825|0
150826|0
150827|0
150828|1
150829|0
150830|0
150831|1
150832|1
150833|1
150834|1
150835|1
150836|1
150837|1
150838|0
150839|1
150840|1
150841|1
150842|0
150843|1
150844|0
150845|2
150846|0
150847|1
150848|1
150849|1
150850|1
150851|0
150852|1
150853|0
150854|1
150855|0
150856|1
150857|0
150858|0
150859|2
150860|0
150861|0
150862|1
150863|1
150864|1
150865|0
150866|0
150867|1
150868|1
150869|0
150870|1
150871|1
150872|1
150873|0
150874|1
150875|0
150876|1
150877|0
150878|1
150879|1
150880|0
150881|1
150882|1
150883|0
150884|1
150885|0
150886|1
150887|0
150888|0
150889|1
150890|2
150891|0
150892|0
150893|1
150894|0
150895|0
150896|1
150897|0
150898|1
150899|2
150900|0
150901|1
150902|1
150903|1
150904|0
150905|2
150906|0
150907|2
150908|1
150909|1
150910|0
150911|1
150912|0
150913|2
150914|0
150915|2
150916|1
150917|2
150918|0
150919|2
150920|1
150921|1
150922|1
150923|1
150924|0
150925|1
150926|0
150927|0
150928|0
150929|1
150930|1
150931|2
150932|0
150933|2
150934|1
150935|2
150936|1
150937|1
150938|0
150939|0
150940|1
150941|1
150942|0
150943|0
150944|0
150945|0
150946|1
150947|1
150948|1
150949|1
150950|1
150951|2
150952|1
150953|1
150954|2
150955|2
150956|0
150957|1
150958|0
150959|0
150960|1
150961|1
150962|1
150963|1
150964|1
150965|1
150966|1
150967|1
150968|1
150969|1
150970|1
150971|0
150972|0
150973|0
150974|0
150975|0
150976|1
150977|0
150978|0
150979|1
150980|0
150981|1
150982|1
150983|0
150984|0
150985|0
150986|0
150987|1
150988|1
150989|1
150990|1
150991|1
150992|1
150993|1
150994|0
150995|1
150996|2
150997|2
150998|1
150999|0
151000|2
151001|0
151002|1
151003|0
151004|0
151005|0
151006|0
151007|0
151008|0
151009|1
151010|0
151011|0
151012|1
151013|0
151014|0
151015|0
151016|1
151017|1
151018|2
151019|0
151020|0
151021|0
151022|0
151023|0
151024|2
151025|0
151026|1
151027|0
151028|0
151029|0
151030|1
151031|0
151032|1
151033|1
151034|1
151035|1
151036|1
151037|1
151038|1
151039|1
151040|1
151041|1
151042|1
151043|1
151044|1
151045|2
151046|2
151047|1
151048|2
151049|0
151050|0
151051|0
151052|2
151053|2
151054|1
151055|1
151056|1
151057|2
151058|1
151059|0
151060|1
151061|1
151062|1
151063|1
151064|2
151065|2
151066|1
151067|1
151068|0
151069|0
151070|0
151071|0
151072|0
151073|0
151074|0
151075|0
151076|1
151077|1
151078|1
151079|0
151080|1
151081|1
151082|2
151083|1
151084|1
151085|1
151086|1
151087|1
151088|1
151089|0
151090|1
151091|0
151092|0
151093|0
151094|2
151095|2
151096|1
151097|1
151098|1
151099|2
151100|1
151101|1
151102|2
151103|1
151104|1
151105|0
151106|0
151107|0
151108|0
151109|1
151110|1
151111|1
151112|0
151113|0
151114|1
151115|1
151116|0
151117|1
151118|0
151119|0
151120|1
151121|0
151122|0
151123|0
151124|1
151125|1
151126|1
151127|0
151128|1
151129|1
151130|0
151131|1
151132|1
151133|2
151134|1
151135|1
151136|0
151137|0
151138|0
151139|0
151140|1
151141|1
151142|0
151143|1
151144|0
151145|0
151146|1
151147|0
151148|0
151149|1
151150|0
151151|2
151152|2
151153|2
151154|1
151155|1
151156|1
151157|1
151158|2
151159|1
151160|1
151161|1
151162|0
151163|1
151164|1
151165|0
151166|1
151167|1
151168|1
151169|0
151170|1
151171|1
151172|2
151173|2
151174|1
151175|0
151176|1
151177|1
151178|1
151179|1
151180|1
151181|1
151182|1
151183|1
151184|0
151185|0
151186|1
151187|1
151188|1
151189|1
151190|1
151191|1
151192|2
151193|1
151194|0
151195|0
151196|0
151197|0
151198|1
151199|1
151200|2
151201|1
151202|0
151203|1
151204|0
151205|1
151206|0
151207|0
151208|1
151209|0
151210|0
151211|1
151212|1
151213|0
151214|1
151215|1
151216|1
151217|0
151218|0
151219|0
151220|0
151221|0
151222|1
151223|1
151224|0
151225|1
151226|1
151227|2
151228|0
151229|2
151230|1
151231|1
151232|2
151233|2
151234|1
151235|1
151236|1
151237|1
151238|2
151239|2
151240|1
151241|1
151242|1
151243|0
151244|0
151245|0
151246|2
151247|1
151248|1
151249|2
151250|1
151251|2
151252|1
151253|1
151254|0
151255|0
151256|1
151257|0
151258|1
151259|1
151260|0
151261|1
151262|1
151263|0
151264|0
151265|1
151266|0
151267|1
151268|1
151269|1
151270|1
151271|1
151272|2
151273|1
151274|0
151275|1
151276|1
151277|0
151278|1
151279|1
151280|1
151281|1
151282|2
151283|1
151284|1
151285|1
151286|1
151287|0
151288|1
151289|1
151290|1
151291|2
151292|1
151293|1
151294|1
151295|1
151296|1
151297|1
151298|0
151299|0
151300|0
151301|1
151302|1
151303|0
151304|1
151305|1
151306|1
151307|1
151308|1
151309|1
151310|1
151311|1
151312|1
151313|1
151314|1
151315|1
151316|1
151317|0
151318|1
151319|1
151320|1
151321|1
151322|1
151323|1
151324|1
151325|1
151326|1
151327|1
151328|0
151329|1
151330|0
151331|1
151332|0
151333|0
151334|0
151335|0
151336|0
151337|0
151338|0
151339|0
151340|0
151341|0
151342|1
151343|0
151344|0
151345|0
151346|0
151347|0
151348|0
151349|0
151350|0
151351|0
151352|0
151353|0
151354|0
151355|0
151356|1
151357|1
151358|0
151359|0
151360|1
151361|1
151362|1
151363|2
151364|2
151365|0
151366|1
151367|1
151368|0
151369|0
151370|0
151371|1
151372|1
151373|2
151374|1
151375|0
151376|1
151377|1
151378|1
151379|1
151380|0
151381|2
151382|1
151383|1
151384|2
151385|1
151386|1
151387|1
151388|0
151389|1
151390|1
151391|1
151392|1
151393|0
151394|1
151395|1
151396|1
151397|0
151398|1
151399|1
151400|2
151401|1
151402|0
151403|1
151404|0
151405|0
151406|0
151407|0
151408|0
151409|0
151410|0
151411|0
151412|2
151413|2
151414|2
151415|2
151416|1
151417|1
151418|1
151419|1
151420|0
151421|2
151422|0
151423|1
151424|1
151425|0
151426|0
151427|2
151428|0
151429|1
151430|1
151431|1
151432|1
151433|0
151434|1
151435|0
151436|0
151437|1
151438|1
151439|1
151440|1
151441|1
151442|0
151443|1
151444|0
151445|1
151446|0
151447|1
151448|1
151449|1
151450|0
151451|1
151452|1
151453|0
151454|1
151455|1
151456|1
151457|0
151458|2
151459|2
151460|0
151461|1
151462|2
151463|2
151464|1
151465|0
151466|0
151467|0
151468|1
151469|0
151470|1
151471|0
151472|0
151473|0
151474|1
151475|1
151476|0
151477|0
151478|0
151479|0
151480|1
151481|1
151482|1
151483|0
151484|1
151485|2
151486|2
151487|1
151488|1
151489|1
151490|1
151491|2
151492|1
151493|0
151494|0
151495|0
151496|2
151497|1
151498|1
151499|0
151500|0
151501|0
151502|0
151503|1
151504|1
151505|1
151506|1
151507|2
151508|0
151509|0
151510|1
151511|0
151512|1
151513|1
151514|1
151515|1
151516|0
151517|1
151518|1
151519|0
151520|0
151521|0
151522|1
151523|1
151524|1
151525|0
151526|0
151527|1
151528|1
151529|2
151530|2
151531|0
151532|0
151533|0
151534|0
151535|1
151536|0
151537|1
151538|2
151539|1
151540|1
151541|1
151542|1
151543|0
151544|2
151545|1
151546|1
151547|1
151548|0
151549|1
151550|0
151551|1
151552|0
151553|0
151554|0
151555|0
151556|0
151557|1
151558|2
151559|0
151560|1
151561|0
151562|0
151563|1
151564|0
151565|1
151566|1
151567|1
151568|1
151569|1
151570|1
151571|1
151572|2
151573|1
151574|1
151575|1
151576|0
151577|0
151578|0
151579|1
151580|0
151581|1
151582|2
151583|2
151584|1
151585|1
151586|2
151587|2
151588|1
151589|2
151590|2
151591|1
151592|1
151593|2
151594|0
151595|0
151596|0
151597|0
151598|2
151599|2
151600|1
151601|0
151602|1
151603|0
151604|1
151605|1
151606|1
151607|1
151608|1
151609|0
151610|1
151611|0
151612|1
151613|1
151614|1
151615|1
151616|0
151617|0
151618|0
151619|1
151620|1
151621|0
151622|0
151623|0
151624|0
151625|0
151626|0
151627|0
151628|1
151629|1
151630|0
151631|1
151632|1
151633|2
151634|0
151635|1
151636|1
151637|1
151638|1
151639|1
151640|1
151641|0
151642|1
151643|1
151644|1
151645|1
151646|1
151647|1
151648|0
151649|1
151650|1
151651|1
151652|1
151653|1
151654|0
151655|0
151656|0
151657|0
151658|0
151659|0
151660|0
151661|1
151662|1
151663|1
151664|0
151665|2
151666|0
151667|0
151668|1
151669|1
151670|1
151671|1
151672|1
151673|1
151674|1
151675|0
151676|1
151677|2
151678|1
151679|1
151680|1
151681|0
151682|0
151683|0
151684|1
151685|1
151686|1
151687|1
151688|1
151689|2
151690|1
151691|1
151692|1
151693|1
151694|1
151695|1
151696|2
151697|1
151698|2
151699|2
151700|2
151701|1
151702|0
151703|2
151704|1
151705|1
151706|1
151707|2
151708|1
151709|1
151710|1
151711|1
151712|1
151713|1
151714|1
151715|1
151716|1
151717|0
151718|1
151719|1
151720|0
151721|0
151722|0
151723|1
151724|1
151725|1
151726|0
151727|0
151728|1
151729|1
151730|2
151731|1
151732|1
151733|1
151734|2
151735|1
151736|0
151737|0
151738|0
151739|0
151740|0
151741|0
151742|0
151743|0
151744|0
151745|1
151746|1
151747|1
151748|1
151749|1
151750|1
151751|1
151752|1
151753|1
151754|2
151755|1
151756|1
151757|1
151758|0
151759|1
151760|1
151761|1
151762|1
151763|0
151764|1
151765|1
151766|0
151767|0
151768|0
151769|2
151770|1
151771|1
151772|0
151773|2
151774|2
151775|1
151776|1
151777|2
151778|1
151779|1
151780|2
151781|0
151782|1
151783|1
151784|1
151785|1
151786|1
151787|0
151788|1
151789|1
151790|0
151791|0
151792|0
151793|0
151794|0
151795|1
151796|0
151797|2
151798|2
151799|0
151800|2
151801|2
151802|1
151803|0
151804|2
151805|2
151806|1
151807|0
151808|1
151809|1
151810|2
151811|2
151812|2
151813|1
151814|2
151815|2
151816|1
151817|2
151818|2
151819|1
151820|1
151821|0
151822|0
151823|2
151824|1
151825|2
151826|2
151827|1
151828|0
151829|2
151830|2
151831|2
151832|2
151833|0
151834|2
151835|2
151836|2
151837|2
151838|2
151839|2
151840|1
151841|2
151842|1
151843|1
151844|1
151845|1
151846|1
151847|0
151848|0
151849|0
151850|0
151851|1
151852|1
151853|0
151854|0
151855|1
151856|1
151857|1
151858|0
151859|0
151860|1
151861|1
151862|0
151863|2
151864|0
151865|2
151866|0
151867|2
151868|1
151869|1
151870|1
151871|0
151872|1
151873|1
151874|0
151875|1
151876|1
151877|0
151878|1
151879|0
151880|1
151881|0
151882|1
151883|1
151884|1
151885|2
151886|1
151887|1
151888|0
151889|1
151890|0
151891|0
151892|0
151893|0
151894|0
151895|0
151896|1
151897|1
151898|1
151899|0
151900|0
151901|1
151902|1
151903|1
151904|1
151905|2
151906|1
151907|0
151908|1
151909|1
151910|0
151911|1
151912|1
151913|2
151914|2
151915|2
151916|0
151917|0
151918|2
151919|1
151920|1
151921|0
151922|1
151923|0
151924|1
151925|0
151926|1
151927|0
151928|0
151929|0
151930|1
151931|0
151932|1
151933|0
151934|1
151935|1
151936|2
151937|1
151938|0
151939|1
151940|2
151941|2
151942|0
151943|0
151944|0
151945|1
151946|0
151947|1
151948|0
151949|0
151950|0
151951|0
151952|1
151953|1
151954|1
151955|1
151956|1
151957|1
151958|0
151959|0
151960|2
151961|1
151962|1
151963|0
151964|1
151965|0
151966|1
151967|0
151968|0
151969|1
151970|0
151971|1
151972|1
151973|1
151974|2
151975|0
151976|1
151977|1
151978|0
151979|1
151980|1
151981|1
151982|0
151983|0
151984|1
151985|0
151986|0
151987|1
151988|0
151989|0
151990|0
151991|0
151992|0
151993|0
151994|0
151995|1
151996|1
151997|0
151998|1
151999|0
152000|0
152001|2
152002|1
152003|0
152004|0
152005|1
152006|0
152007|0
152008|0
152009|0
152010|0
152011|0
152012|1
152013|0
152014|0
152015|0
152016|0
152017|1
152018|1
152019|1
152020|0
152021|1
152022|1
152023|1
152024|0
152025|1
152026|1
152027|1
152028|0
152029|0
152030|2
152031|2
152032|2
152033|0
152034|1
152035|1
152036|2
152037|2
152038|0
152039|1
152040|1
152041|1
152042|1
152043|2
152044|0
152045|0
152046|1
152047|0
152048|0
152049|1
152050|1
152051|1
152052|0
152053|1
152054|1
152055|1
152056|1
152057|1
152058|1
152059|1
152060|1
152061|1
152062|1
152063|0
152064|0
152065|0
152066|1
152067|0
152068|1
152069|1
152070|2
152071|1
152072|0
152073|1
152074|1
152075|1
152076|1
152077|1
152078|1
152079|0
152080|0
152081|0
152082|0
152083|1
152084|1
152085|1
152086|1
152087|1
152088|1
152089|2
152090|1
152091|1
152092|1
152093|1
152094|0
152095|1
152096|1
152097|0
152098|0
152099|0
152100|0
152101|1
152102|0
152103|1
152104|0
152105|1
152106|2
152107|0
152108|0
152109|0
152110|0
152111|1
152112|1
152113|0
152114|1
152115|2
152116|0
152117|0
152118|0
152119|1
152120|2
152121|1
152122|1
152123|1
152124|1
152125|2
152126|0
152127|0
152128|0
152129|1
152130|0
152131|0
152132|1
152133|1
152134|0
152135|0
152136|0
152137|2
152138|2
152139|1
152140|0
152141|0
152142|1
152143|1
152144|1
152145|1
152146|0
152147|1
152148|1
152149|1
152150|1
152151|1
152152|1
152153|1
152154|2
152155|2
152156|2
152157|1
152158|0
152159|2
152160|0
152161|1
152162|0
152163|1
152164|1
152165|1
152166|2
152167|2
152168|0
152169|0
152170|0
152171|1
152172|0
152173|0
152174|1
152175|1
152176|1
152177|1
152178|0
152179|0
152180|1
152181|0
152182|1
152183|0
152184|1
152185|0
152186|0
152187|0
152188|0
152189|0
152190|0
152191|1
152192|0
152193|0
152194|0
152195|1
152196|0
152197|0
152198|1
152199|1
152200|2
152201|1
152202|1
152203|0
152204|0
152205|1
152206|1
152207|0
152208|0
152209|1
152210|1
152211|1
152212|0
152213|1
152214|0
152215|1
152216|1
152217|0
152218|1
152219|0
152220|2
152221|0
152222|1
152223|1
152224|1
152225|0
152226|1
152227|1
152228|1
152229|0
152230|0
152231|0
152232|1
152233|0
152234|1
152235|0
152236|0
152237|2
152238|1
152239|1
152240|1
152241|1
152242|0
152243|1
152244|0
152245|0
152246|1
152247|1
152248|1
152249|1
152250|1
152251|2
152252|2
152253|2
152254|1
152255|0
152256|1
152257|0
152258|1
152259|1
152260|1
152261|2
152262|1
152263|0
152264|2
152265|1
152266|0
152267|1
152268|1
152269|0
152270|1
152271|1
152272|1
152273|0
152274|1
152275|2
152276|2
152277|1
152278|1
152279|1
152280|1
152281|0
152282|1
152283|1
152284|1
152285|1
152286|1
152287|2
152288|1
152289|0
152290|1
152291|1
152292|1
152293|1
152294|1
152295|1
152296|0
152297|0
152298|0
152299|0
152300|1
152301|1
152302|1
152303|1
152304|1
152305|1
152306|1
152307|1
152308|1
152309|1
152310|1
152311|1
152312|0
152313|1
152314|1
152315|1
152316|0
152317|1
152318|0
152319|0
152320|1
152321|2
152322|0
152323|0
152324|1
152325|1
152326|1
152327|0
152328|0
152329|2
152330|1
152331|1
152332|2
152333|2
152334|0
152335|0
152336|0
152337|1
152338|0
152339|0
152340|1
152341|0
152342|0
152343|1
152344|0
152345|1
152346|0
152347|2
152348|1
152349|1
152350|0
152351|0
152352|1
152353|0
152354|1
152355|1
152356|1
152357|1
152358|2
152359|1
152360|2
152361|1
152362|2
152363|1
152364|0
152365|2
152366|0
152367|1
152368|1
152369|1
152370|1
152371|0
152372|1
152373|1
152374|1
152375|0
152376|0
152377|0
152378|2
152379|0
152380|1
152381|1
152382|1
152383|1
152384|1
152385|1
152386|1
152387|1
152388|1
152389|2
152390|1
152391|2
152392|1
152393|1
152394|0
152395|0
152396|0
152397|0
152398|1
152399|1
152400|1
152401|1
152402|0
152403|0
152404|0
152405|1
152406|1
152407|0
152408|1
152409|0
152410|0
152411|0
152412|1
152413|0
152414|1
152415|1
152416|1
152417|1
152418|0
152419|1
152420|1
152421|1
152422|0
152423|0
152424|0
152425|1
152426|1
152427|2
152428|1
152429|1
152430|1
152431|1
152432|1
152433|0
152434|0
152435|1
152436|1
152437|1
152438|2
152439|1
152440|1
152441|1
152442|1
152443|2
152444|1
152445|0
152446|1
152447|1
152448|1
152449|0
152450|2
152451|1
152452|0
152453|0
152454|1
152455|1
152456|1
152457|0
152458|1
152459|0
152460|2
152461|1
152462|0
152463|0
152464|1
152465|1
152466|1
152467|1
152468|2
152469|2
152470|1
152471|1
152472|0
152473|1
152474|1
152475|1
152476|0
152477|0
152478|0
152479|0
152480|0
152481|2
152482|0
152483|0
152484|0
152485|0
152486|1
152487|0
152488|1
152489|2
152490|2
152491|0
152492|1
152493|1
152494|2
152495|1
152496|1
152497|1
152498|2
152499|2
152500|0
152501|2
152502|0
152503|0
152504|1
152505|0
152506|1
152507|1
152508|1
152509|0
152510|1
152511|0
152512|0
152513|0
152514|1
152515|1
152516|1
152517|0
152518|1
152519|2
152520|1
152521|1
152522|1
152523|1
152524|1
152525|2
152526|1
152527|0
152528|0
152529|1
152530|1
152531|1
152532|2
152533|2
152534|1
152535|2
152536|2
152537|1
152538|0
152539|0
152540|0
152541|1
152542|1
152543|2
152544|2
152545|2
152546|1
152547|1
152548|0
152549|1
152550|0
152551|1
152552|0
152553|1
152554|0
152555|1
152556|1
152557|0
152558|1
152559|1
152560|0
152561|2
152562|1
152563|2
152564|1
152565|1
152566|2
152567|2
152568|1
152569|1
152570|0
152571|1
152572|1
152573|0
152574|1
152575|1
152576|2
152577|2
152578|2
152579|1
152580|1
152581|1
152582|1
152583|0
152584|0
152585|0
152586|0
152587|2
152588|0
152589|1
152590|0
152591|1
152592|0
152593|1
152594|1
152595|1
152596|0
152597|0
152598|2
152599|1
152600|2
152601|0
152602|0
152603|0
152604|0
152605|1
152606|1
152607|0
152608|0
152609|0
152610|1
152611|0
152612|2
152613|0
152614|0
152615|0
152616|0
152617|1
152618|1
152619|1
152620|0
152621|0
152622|0
152623|0
152624|1
152625|0
152626|1
152627|0
152628|0
152629|1
152630|0
152631|0
152632|0
152633|1
152634|1
152635|1
152636|1
152637|1
152638|0
152639|2
152640|1
152641|1
152642|0
152643|2
152644|2
152645|2
152646|2
152647|0
152648|1
152649|1
152650|1
152651|0
152652|0
152653|1
152654|0
152655|1
152656|1
152657|0
152658|2
152659|0
152660|1
152661|1
152662|1
152663|1
152664|1
152665|1
152666|0
152667|2
152668|1
152669|2
152670|1
152671|0
152672|0
152673|1
152674|0
152675|1
152676|2
152677|2
152678|1
152679|2
152680|1
152681|1
152682|1
152683|1
152684|1
152685|1
152686|1
152687|2
152688|0
152689|0
152690|1
152691|1
152692|0
152693|2
152694|2
152695|1
152696|1
152697|1
152698|1
152699|1
152700|1
152701|0
152702|0
152703|2
152704|1
152705|0
152706|1
152707|1
152708|1
152709|1
152710|1
152711|1
152712|0
152713|1
152714|0
152715|1
152716|1
152717|1
152718|1
152719|1
152720|1
152721|1
152722|0
152723|1
152724|1
152725|0
152726|1
152727|0
152728|0
152729|0
152730|1
152731|1
152732|0
152733|0
152734|0
152735|2
152736|1
152737|1
152738|1
152739|1
152740|1
152741|0
152742|0
152743|0
152744|2
152745|1
152746|2
152747|1
152748|1
152749|1
152750|1
152751|1
152752|1
152753|1
152754|1
152755|1
152756|1
152757|1
152758|1
152759|2
152760|1
152761|1
152762|1
152763|1
152764|1
152765|1
152766|1
152767|0
152768|1
152769|1
152770|1
152771|1
152772|1
152773|0
152774|1
152775|1
152776|1
152777|0
152778|1
152779|1
152780|1
152781|1
152782|1
152783|1
152784|1
152785|1
152786|1
152787|1
152788|1
152789|0
152790|1
152791|0
152792|1
152793|1
152794|1
152795|1
152796|0
152797|1
152798|1
152799|0
152800|0
152801|1
152802|1
152803|1
152804|0
152805|1
152806|2
152807|2
152808|2
152809|0
152810|2
152811|1
152812|2
152813|1
152814|1
152815|1
152816|0
152817|1
152818|1
152819|0
152820|1
152821|0
152822|0
152823|0
152824|1
152825|2
152826|2
152827|0
152828|0
152829|0
152830|0
152831|0
152832|0
152833|0
152834|1
152835|2
152836|2
152837|1
152838|1
152839|2
152840|0
152841|0
152842|0
152843|2
152844|0
152845|1
152846|2
152847|1
152848|0
152849|1
152850|1
152851|1
152852|1
152853|1
152854|1
152855|1
152856|0
152857|2
152858|1
152859|1
152860|2
152861|1
152862|1
152863|0
152864|0
152865|0
152866|0
152867|1
152868|1
152869|1
152870|1
152871|0
152872|0
152873|0
152874|0
152875|0
152876|1
152877|1
152878|1
152879|1
152880|1
152881|1
152882|1
152883|0
152884|1
152885|1
152886|1
152887|1
152888|1
152889|1
152890|0
152891|1
152892|1
152893|2
152894|1
152895|1
152896|1
152897|0
152898|1
152899|1
152900|1
152901|1
152902|1
152903|1
152904|1
152905|1
152906|2
152907|1
152908|1
152909|1
152910|1
152911|1
152912|0
152913|0
152914|0
152915|1
152916|1
152917|1
